//ID,DBName,kROName,iROName,Lvl,HP,SP,BaseExp,JobExp,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,ADelay,aMotion,dMotion,MVPExp,ExpPer,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,//Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
//===================================================================================================================================================================================================================================================================================================================================================================================================================
1384,DELETER,Edo Tensei,Edo Tensei,1,20000,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,20,0x18C,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,DELETER_,Exterminador Voador,Exterminador Voador,65,15168,0,3403,2066,1,446,593,52,53,1,66,40,65,72,68,10,12,1,9,43,0x0000308D,175,1024,624,336,0,0,0,,0,,0,,7123,4074,1035,5335,1037,3880,1036,3589,0,,0,,0,,0,,0,,4279,1
1386,SLEEPER,Rochoso,Rochoso,67,8237,0,3603,2144,1,593,789,49,35,1,48,100,57,75,28,10,12,1,0,42,0x00003885,195,1350,1200,432,0,0,0,,0,,0,,7124,4947,1056,5335,997,2500,756,300,1226,5,1622,5,7043,1200,0,,0,,4228,1
1387,GIG,Ferrão,Ferrão,60,8409,0,3934,2039,1,360,479,60,28,1,61,80,53,59,46,10,12,0,2,43,0x00003885,170,1264,864,576,0,0,0,,0,,0,,7125,4365,904,5500,716,150,525,2500,994,850,0,,0,,0,,0,,4165,1
1388,BASE,Base,Base,1,5000,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x00000040,400,1872,672,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1389,GENIN,Líder Genin,Líder Genin,50,36000,0,600,1,1,140,180,10,10,240,60,240,240,300,40,9,12,1,7,20,0x681,100,576,432,288,0,0,0,0,0,0,0,0,7069,200,7005,200,7014,60,7072,40,12040,1,7205,20,1465,10,0,0,0,0,0,0
1390,VIOLY,Líder Chunin,Líder Chunin,70,252000,0,6000,1,1,720,800,10,10,600,300,600,400,400,60,10,12,1,7,20,0xE91,180,76,384,288,0,0,0,0,0,0,0,0,7156,40,7110,20,901,2000,7211,10,911,100,7524,1,12040,1,7205,20,1466,10,7499,20
1391,GALAPAGO,Líder Jounin,Líder Jounin,93,5537991,0,25000,9418990,1,5000,6000,67,40,600,600,600,999,300,600,10,12,1,7,20,0x79B,170,76,384,288,0,0,0,0,0,0,0,0,968,10000,12040,9,1008,1,7022,9,7437,40,7524,9,7023,1,7500,20,7205,20,1467,10
1392,ROTAR_ZAIRO,Giro-Goblin,Giro-Goblin,25,1209,0,351,215,10,109,137,4,34,1,62,45,26,55,5,10,12,2,0,44,0x00002085,155,2416,2016,432,0,0,0,,0,,0,,7126,500,2312,1,7053,1000,999,450,984,1,912,2500,910,5500,0,,0,,4192,1
1393,G_MUMMY,Mummy,Mummy,37,5176,0,0,0,1,305,360,0,10,28,19,32,0,63,20,10,12,1,1,49,0x00003885,300,1772,72,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
//1394,G_ZOMBIE,Zombie,Zombie,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0x00000885,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1395,CRYSTAL_1,Kisame,Kisame,99,20000000,99999999,0,80000000,3,9999,9999,50,80,400,400,400,400,400,400,10,12,1,7,20,0xFBF,199,480,480,480,3333333,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,CRYSTAL_2,Uchiha Itachi,Uchiha Itachi,99,25000000,8000000,0,70000000,3,9999,9999,50,80,450,450,450,450,450,450,10,12,1,7,20,0xFBF,199,480,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,CRYSTAL_3,Akasuna No Sasori,Akasuna No Sasori,99,12000000,4000000,0,70000000,3,9999,9999,100,90,300,300,300,300,300,300,10,12,1,7,20,0xFBD,199,480,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,CRYSTAL_4,Orochimaru,Orochimaru,99,1000000,1000000,200000,0,3,6000,6000,50,80,300,200,200,200,200,200,10,12,1,7,20,0x9A5,199,480,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7622,100,7622,100,0,0
1399,EVENT_BAPHO,Sabaku No Gaara,Sabaku No Gaara,99,9000000,1000000,1,1,3,6000,7000,99,45,180,180,180,180,180,180,10,12,1,7,20,0x37B5,600,480,480,576,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,NUKENIN_ASSASSINO,Nukenin Assassino,Nukenin Assassino,99,1611230,0,4000,0,2,14189,18289,37,39,700,700,400,400,999,400,10,12,1,7,20,0x79D,300,200,1152,700,0,0,0,0,0,0,0,0,7315,20,1465,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,GAMA_KICHI,Gama-Kichi,Gama-Kichi,45,36000,0,350,1,1,160,180,10,10,210,100,210,150,210,20,10,12,1,2,20,0x281,160,1148,1728,864,0,0,0,0,0,0,0,0,7155,20,908,200,938,10,2101,20,0,0,0,0,0,0,0,0,0,0,0,0
1403,ANTIQUE_FIRELOCK,Soldado Atirador,Soldado Atirador,47,3852,0,0,1003,10,289,336,10,10,15,35,29,15,120,42,10,12,1,1,49,0x00002085,170,1084,2304,576,0,0,0,,0,,0,,998,5500,2285,1,7126,1400,508,40,549,350,525,250,13152,5,0,,0,,4160,1
1404,MIYABI_NINGYO,Boneco de Miyabi,Boneco de Miyabi,33,6300,0,795,453,1,250,305,1,20,1,52,15,10,62,15,10,12,1,6,27,0x00000191,250,1938,2112,768,0,0,0,,0,,0,,7152,5335,7153,2500,509,1550,1000,1250,0,,13014,5,1904,2,0,,0,,4208,1
1405,CHAMU,Chamu,Chamu,80,152000,0,1800,1,1,555,595,10,10,300,300,300,300,300,300,10,12,2,6,20,0x3881,200,1439,1920,672,0,0,0,0,0,0,0,0,0,0,7008,110.00000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1406,KAPHA,Kapha,Kapha,41,7892,0,2278,1552,3,399,719,20,38,1,51,49,22,73,45,10,12,1,5,21,0x00003885,165,2012,1728,672,0,0,0,,0,,0,,7149,6500,7053,3500,520,1500,521,2300,708,2,1915,10,13008,5,0,,0,,4287,1
//1407,DOKEBI_,Dokebi,Dokebi,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0x00000000,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1408,BORBOLETA_SANGUINARIA,Borboleta Sanguinária,Borboleta Sanguinária,100,398000,0,2400,300000,3,740,770,18,18,300,300,300,300,300,300,10,12,1,4,20,0x308D,145,472,576,288,0,0,0,0,0,0,0,0,7163,20,7064,10000,0,0,924,100,7168,2,0,0,0,0,0,0,0,0,0,0
1409,RICE_CAKE_BOY,Pirralho,Pirralho,27,2098,0,231,149,1,112,134,5,12,1,22,29,5,41,10,10,12,0,7,20,0x00000091,160,647,768,420,0,0,0,,0,,0,,7150,3200,7151,2500,2262,1,7192,5000,553,1000,7187,3000,0,,0,,0,,4154,1
1410,LIVE_PEACH_TREE,Pessegueira Encantada,Pessegueira Encantada,53,8905,0,2591,1799,7,301,351,10,38,72,45,35,39,80,5,10,12,1,3,42,0x00002085,410,400,672,480,0,0,0,,0,,0,,7164,4365,0,,526,1000,604,400,532,100,603,5,0,,0,,0,,4217,1
//1411,PEACH_TREE_BULLET,Peach Tree Bullet,Peach Tree Bullet... (mode  129),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x00000000,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1412,EVIL_CLOUD_HERMIT,Ermitão Maligno,Ermitão Maligno,56,250,0,380000,219800,1,5,10,5,5,1,20,18,50,20,11,10,12,0,0,20,0x2080,100,480,840,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,WILD_GINSENG,Ermitão Selvagem,Ermitão Selvagem,46,6900,0,1038,692,1,220,280,10,20,13,42,36,55,66,30,10,12,0,3,43,0x00000091,140,512,756,360,0,0,0,,0,,0,,520,3500,521,3500,1033,3800,1032,4800,516,4800,1951,1,578,1000,0,,0,,4232,1
1415,BABY_LEOPARD,Leopardo Filhote,Leopardo Filhote,32,2590,0,352,201,2,155,207,0,5,20,44,20,4,49,10,10,12,0,2,28,0x00003885,150,318,528,420,0,0,0,,0,,0,,7171,5200,7172,3200,756,150,517,2000,0,,537,500,0,,0,,0,,4233,1
1416,WICKED_NYMPH,Ninfa Perversa,Ninfa Perversa,63,16029,0,3945,2599,2,399,1090,12,75,1,64,12,69,100,80,10,12,1,6,67,0x00003795,200,637,1008,360,0,0,0,,0,,0,,7165,3977,7166,1380,984,10,1904,4,1906,1,0,,1918,10,0,,0,,4258,1
1417,ZIPPER_BEAR,Zipper,Zipper,35,2901,0,370,225,1,248,289,10,5,30,25,55,15,28,25,10,12,1,2,27,0x00000091,155,780,1008,420,0,0,0,,0,,0,,7161,4462,7167,3500,526,400,518,900,512,90,0,,0,,0,,0,,4281,1
1418,MANDA,Manda,Manda,86,2468000,0,8000,817950,1,6220,8040,35,45,600,400,1,400,400,400,10,12,2,2,20,0x37B5,200,588,816,420,0,0,0,0,0,0,0,0,7442,1,929,30,7102,10,7033,2,573,2,578,2,574,2,582,2,558,2,0,0
1419,G_FARMILIAR,Farmiliar,Farmiliar,8,155,0,0,0,1,20,28,0,0,1,12,8,5,28,0,10,12,0,2,27,0x00003885,150,1276,576,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1420,G_Skel_archer,Esqueleto Arqueiro,Esqueleto Arqueiro,31,3040,0,0,0,9,128,153,0,0,1,8,14,5,90,5,10,12,1,1,29,0x00003885,300,2864,864,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1421,G_ISIS,Katsuyo,Katsuyo,81,668000,0,715000,220000,1,423,507,10,35,200,152,180,185,170,195,10,12,2,5,21,0x000037B5,200,1236,768,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1422,G_HUNTER_FLY,Mosca Caçadora,Mosca Caçadora,42,5242,0,0,0,1,246,333,25,15,33,105,32,15,72,30,10,12,0,4,44,0x00003985,150,676,576,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1423,G_GHOUL,Carniçal,Carniçal,39,5118,0,0,0,1,420,500,5,20,1,20,29,0,33,20,10,12,1,1,49,0x00003885,250,2456,912,504,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1424,G_SIDE_WINDER,Sorrateiro,Sorrateiro,43,4929,0,0,0,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x00003885,200,1576,576,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1425,G_OBEAUNE,Katsuyo,Katsuyo,81,668000,0,715000,220000,1,423,507,10,35,200,152,180,185,170,195,10,12,2,5,21,0x000037B5,200,1236,768,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1426,G_MARC,Cavalo-Marinho,Cavalo-Marinho,36,6900,0,0,0,1,220,280,5,10,1,36,36,20,56,30,10,12,1,5,41,0x00003885,150,1272,72,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1427,G_NIGHTMARE,Pesadelo,Pesadelo,49,4437,0,0,0,1,447,529,0,40,1,74,25,15,64,10,10,12,2,6,68,0x00003985,150,1816,816,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1428,G_POISON_SPORE,Esporo Venenoso,Esporo Venenoso,19,665,0,0,0,1,89,101,0,0,1,19,25,0,24,0,10,12,1,3,25,0x00003885,200,1672,672,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1429,G_ARGIOPE,Argiope,Argiope,41,4382,0,0,0,1,395,480,30,0,1,41,31,10,56,30,10,12,2,4,25,0x00003985,300,1792,792,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1430,G_ARGOS,Argos,Argos,25,1117,0,0,0,1,158,191,15,0,1,25,25,5,32,15,10,12,2,4,25,0x00003985,300,1468,468,768,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1431,G_BAPHOMET_,Bafomé Jr,Bafomé Jr,50,8578,0,0,0,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x00003985,100,868,480,120,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1432,G_DESERT_WOLF,Lobo do Deserto,Lobo do Deserto,27,1716,0,0,0,1,169,208,0,10,56,27,45,15,56,10,10,12,1,2,23,0x00003885,200,1120,420,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1433,G_DEVIRUCHI,Deviruchi,Deviruchi,46,7360,0,0,0,1,475,560,10,25,1,69,40,55,87,30,10,12,0,6,27,0x00003985,150,980,600,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1434,G_DRAINLIAR,Drainliar,Drainliar,24,1162,0,0,0,1,74,84,0,0,1,36,24,0,78,0,10,12,0,2,47,0x00003885,250,1276,576,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1435,G_EVIL_DRUID,Druida Malígno,Druida Malígno,58,16506,0,0,0,1,420,670,5,60,1,29,58,80,68,30,10,12,2,1,89,0x00003885,300,2276,576,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1436,G_JAKK,Jakk,Jakk,38,3581,0,0,0,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x00003885,200,1180,480,648,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1437,G_JOKER,Joker,Joker,57,12450,0,0,0,1,621,738,10,35,1,143,47,75,98,175,10,12,2,7,84,0x00003885,100,1364,864,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1438,G_KHALITZBURG,Khalitzburg,Khalitzburg,63,19276,0,0,0,1,875,1025,45,10,58,65,48,5,73,40,10,12,2,1,29,0x00003885,350,528,1000,396,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1439,G_HIGH_ORC,Grand Orc,Grand Orc,52,6890,0,0,0,1,428,533,15,5,55,46,55,35,82,40,10,12,2,7,43,0x00003885,150,1500,500,1000,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1440,G_STEM_WORM,Talo de Verme,Talo de Verme,40,6136,0,0,0,2,290,375,5,10,1,30,26,15,79,35,10,12,1,3,24,0x00003885,200,1500,500,1000,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1441,G_PENOMENA,Penomena,Penomena,57,7256,0,0,0,7,415,565,5,50,1,5,35,15,136,30,10,12,1,5,25,0x00003885,400,832,500,600,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1442,G_SASQUATCH,Sasquatch,Sasquatch,30,3163,0,0,0,1,250,280,5,0,75,25,60,10,34,20,10,12,2,2,60,0x00003885,300,1260,192,192,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1443,G_CRUISER,Soldadinho de Chumbo,Soldadinho de Chumbo,35,2820,0,0,0,7,175,215,5,5,1,40,10,10,90,25,10,12,1,0,60,0x00003885,400,1296,1296,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1444,G_CHEPET,Chepet,Chepet,42,4950,0,0,0,1,380,440,0,25,1,72,35,71,65,85,10,12,1,7,23,0x00003885,400,672,672,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1445,G_RAGGLER,Raggler,Raggler,21,1020,0,0,0,1,102,113,0,5,18,10,32,20,39,35,10,12,0,2,24,0x00003885,200,1000,900,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1446,G_INJUSTICE,Injustiçado,Injustiçado,51,7600,0,0,0,1,480,600,0,0,84,42,39,0,71,35,10,12,1,1,47,0x00003885,400,770,720,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,

1447,G_GRYPHON,marionete1,marionete1,72,1000000,0,0,0,1,8000,8000,10,10,400,300,89,50,999,50,10,12,1,7,80,0x3885,200,50,200,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,G_DARK_FRAME,marionete2,marionete2,59,1000000,0,0,0,1,8000,8000,20,20,400,300,89,50,999,50,10,12,1,7,80,0x3885,200,50,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,G_MUTANT_DRAGON,marionete3,marionete3,65,1000000,0,0,0,1,8000,8000,20,20,1200,300,89,50,999,50,10,12,1,7,80,0x3885,250,50,200,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1450,G_WIND_GHOST,Xamã do Vento,Xamã do Vento,51,4820,0,0,0,2,489,639,0,45,1,89,15,90,85,25,10,12,1,6,64,0x00003985,150,1056,1056,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1451,G_MERMAN,Tritão,Tritão,53,12300,0,0,0,2,482,603,10,35,72,45,46,15,85,55,10,12,1,7,41,0x00003885,220,916,816,336,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1452,G_ORC_LADY,Senhora Orc,Senhora Orc,31,2000,0,0,0,1,135,170,10,10,35,42,25,15,69,55,10,12,1,7,42,0x00003885,200,1050,900,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1453,G_RAYDRIC_ARCHER,Raydric Arqueiro,Raydric Arqueiro,52,5250,0,0,0,9,415,500,35,5,15,25,22,5,145,35,10,12,1,6,47,0x00003985,200,1152,1152,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1454,G_TRI_JOINT,Trilobita,Trilobita,32,2300,0,0,0,1,178,206,20,5,1,48,24,10,67,20,10,12,0,4,22,0x00003985,200,860,660,624,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1455,G_KOBOLD_ARCHER,Cobold Arqueiro,Cobold Arqueiro,33,2560,0,0,0,9,155,185,10,5,10,20,15,30,100,25,10,12,0,7,23,0x00003885,200,1008,1008,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1456,G_CHIMERA,Quimera,Quimera,70,32600,0,0,0,1,1200,1320,30,10,1,72,110,88,75,85,10,12,2,2,63,0x000039A5,200,772,672,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1457,G_MANTIS,Louva-a-Deus,Louva-a-Deus,26,2472,0,0,0,1,118,149,10,0,1,26,24,5,45,15,10,12,1,4,22,0x00003985,200,1528,660,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1458,G_MARDUK,Marduk,Marduk,40,4214,0,0,0,1,315,382,0,60,1,40,20,79,78,20,10,12,2,7,23,0x00003885,300,1540,840,504,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1459,G_MARIONETTE,Marionete,Marionete,41,3222,0,0,0,1,355,422,0,25,1,62,36,44,69,45,10,12,0,6,68,0x00003985,300,1480,480,1056,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1460,G_MATYR,Matyr,Matyr,31,2585,0,0,0,1,134,160,0,0,1,47,38,5,64,5,10,12,1,2,27,0x00003885,150,432,432,360,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1461,G_MINOROUS,Minorous,Minorous,52,7431,0,0,0,1,590,770,15,5,65,42,61,66,52,25,10,12,2,2,43,0x00003885,200,1360,960,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1462,G_ORC_SKELETON,Orc Esqueleto,Orc Esqueleto,28,2278,0,0,0,1,190,236,10,10,1,14,18,0,30,15,10,12,1,1,29,0x00003885,200,2420,720,648,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1463,G_ORC_ZOMBIE,Orc Zumbi,Orc Zumbi,24,1568,0,0,0,1,151,184,5,10,1,12,24,0,24,5,10,12,1,1,29,0x00003885,400,2852,1152,840,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1464,G_PASANA,Pasana,Pasana,61,8289,0,0,0,1,513,682,29,35,1,73,50,61,69,43,10,12,1,7,43,0x00003885,165,976,576,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1465,G_PETIT,Petite Terrestre,Petite Terrestre,44,6881,0,0,0,1,360,427,30,30,1,44,62,55,79,60,10,12,1,9,22,0x00003885,200,1624,620,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1466,G_PETIT_,Petite Voador,Petite Voador,45,5747,0,0,0,1,300,355,20,45,1,113,45,55,73,80,10,12,1,9,24,0x00003885,150,1420,1080,528,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1467,G_RAYDRIC,Raydric,Raydric,52,8613,0,0,0,1,830,930,40,15,58,47,42,5,69,26,10,12,2,7,47,0x00003885,150,824,780,420,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1468,G_REQUIEM,Réquiem,Réquiem,35,3089,0,0,0,1,220,272,0,15,1,53,35,5,57,2,10,12,1,7,27,0x00003885,400,1516,816,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1469,G_SKEL_WORKER,Esqueleto Operário,Esqueleto Operário,30,2872,0,0,0,1,242,288,0,15,1,15,30,5,42,10,10,12,1,1,29,0x00003885,400,2420,720,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1470,G_ZEROM,Zerom,Zerom,23,1109,0,0,0,1,127,155,0,10,1,23,23,5,42,0,10,12,1,7,23,0x00003885,200,1780,1080,432,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1471,G_NINE_TAIL,Nove Caudas,Nove Caudas,51,9466,0,0,0,1,610,734,10,25,1,80,46,1,89,85,10,12,1,2,63,0x00003885,150,840,540,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1472,G_BON_GUN,Bongun,Bongun,32,3520,0,0,0,1,220,260,0,0,45,15,36,10,48,15,10,12,1,1,29,0x00003885,200,1720,500,420,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1473,G_ORC_ARCHER,Orc Arqueiro,Orc Arqueiro,49,7440,0,0,0,9,310,390,10,5,1,44,25,20,125,20,10,12,1,7,22,0x00003885,300,1960,620,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1474,G_MIMIC,Mímico,Mímico,51,6120,0,0,0,1,150,900,10,40,44,121,1,60,75,110,10,12,1,0,60,0x00003885,100,972,500,288,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1475,G_WRAITH,Alma Penada,Alma Penada,53,10999,0,0,0,1,580,760,5,30,1,95,30,65,95,35,10,12,2,1,89,0x00003885,300,1816,576,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1476,G_ALARM,Alarme,Alarme,58,10647,0,0,0,1,480,600,15,15,1,62,72,10,85,45,10,12,1,0,60,0x00003885,300,1020,500,768,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1477,G_ARCLOUSE,Arclouse,Arclouse,59,6075,0,0,0,1,570,640,10,15,1,75,5,5,75,50,10,12,1,4,42,0x00003985,100,960,500,480,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1478,G_RIDEWORD,Rideword,Rideword,59,11638,0,0,0,1,584,804,5,35,48,75,10,20,120,45,10,12,0,0,60,0x00003885,150,864,500,192,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1479,G_SKEL_PRISONER,Esqueleto Prisioneiro,Esqueleto Prisioneiro,52,8691,0,0,0,1,660,890,10,20,55,20,36,0,76,25,10,12,1,1,69,0x00003885,350,1848,500,576,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1480,G_ZOMBIE_PRISONER,Zumbi Prisioneiro,Zumbi Prisioneiro,53,11280,0,0,0,1,780,930,10,20,1,24,39,0,72,25,10,12,1,1,69,0x00003885,350,1768,500,192,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1481,G_PUNK,Punk,Punk,43,3620,0,0,0,1,292,365,0,45,1,105,5,45,65,20,10,12,0,3,24,0x00003885,300,1500,500,1000,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1482,G_ZHERLTHSH,Zherlthsh,Zherlthsh,63,18300,0,0,0,1,700,850,10,15,70,85,40,30,125,60,10,12,1,7,60,0x00003885,200,800,792,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1483,G_RYBIO,Rybio,Rybio,71,9572,0,0,0,1,686,912,45,37,1,97,75,74,77,90,10,12,2,6,40,0x00003985,200,1790,1440,540,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1484,G_PHENDARK,Fendark,Fendark,73,22729,0,0,0,2,794,1056,52,36,1,62,120,65,76,66,10,12,2,7,40,0x00003885,175,1744,1344,600,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1485,G_MYSTELTAINN,Mysteltainn,Mysteltainn,76,33350,0,0,0,2,1160,1440,30,30,77,139,80,35,159,65,10,12,2,0,87,0x000039A5,250,1152,500,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1486,G_TIRFING,Tirfing,Tirfing,71,29900,0,0,0,1,950,1146,30,35,58,87,55,35,132,65,10,12,1,0,67,0x000039A5,100,816,500,240,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
1487,G_EXECUTIONER,Executor,Executor,65,28980,0,0,0,2,570,950,35,35,64,85,40,25,88,60,10,12,2,0,47,0x000039A5,200,768,500,384,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
